BR,rho,rec_sp,don_sp,sensitivity
0.5,0.89,Cc,both,1.0858141835553081
0.5,0.89,Cc,Cm,0.9968039091085549
0.5,0.89,Cc,Ac,1.0685966020531774
0.5,0.89,Cc,both,1.0745025378757234
0.5,0.89,Cc,Cm,0.9707356816459792
0.5,0.89,Cc,Ac,1.029388607854763
0.5,0.89,Cc,both,1.0163883877796838
0.5,0.89,Cc,Cm,0.9866458051843295
0.5,0.89,Cc,Ac,1.0295191472561283
0.5,0.89,Cc,both,1.0175386616318696
0.5,0.89,Cc,Cm,0.9890687230793069
0.5,0.89,Cc,Ac,1.0544608955407773
0.5,0.89,Cc,both,1.0471261196709125
0.5,0.89,Cc,Cm,0.9890057506758525
0.5,0.89,Cc,Ac,1.043532304583216
0.5,0.89,Cc,both,1.0357477650022142
0.5,0.89,Cc,Cm,0.9895487248338387
0.5,0.89,Cc,Ac,1.0541480940404981
0.5,0.89,Cc,both,1.0471756515268027
0.5,0.89,Cc,Cm,0.9862721722532933
0.5,0.89,Cc,Ac,1.0184169315047438
0.5,0.89,Cc,both,1.0087460972239706
0.5,0.89,Cc,Cm,0.983163796660221
0.5,0.89,Cc,Ac,1.0591332295757805
0.5,0.89,Cc,both,1.0471523346869915
0.5,0.89,Cc,Cm,0.9825194906022485
0.5,0.89,Cc,Ac,1.047330476818214
0.5,0.89,Cc,both,1.0319993008098518
0.5,0.89,Cc,Cm,0.978514067295457
0.5,0.89,Cc,Ac,1.0589096466270862
0.5,0.89,Cc,both,1.0418333254597976
0.5,0.89,Cc,Cm,0.9869615975790057
0.5,0.89,Cc,Ac,1.0256749273354608
0.5,0.89,Cc,both,1.0154939720153986
0.5,0.89,Cc,Cm,0.9639393475135309
0.5,0.89,Cc,Ac,1.030773340293404
0.5,0.89,Cc,both,1.000234653302488
0.5,0.89,Cc,Cm,0.9989364863568757
0.5,0.89,Cc,Ac,1.0830791495144896
0.5,0.89,Cc,both,1.0916131360004844
0.5,0.89,Cc,Cm,0.9637437331510599
0.5,0.89,Cc,Ac,1.049322434888505
0.5,0.89,Cc,both,1.018503068772227
0.5,0.89,Cc,Cm,0.9948173213453267
0.5,0.89,Cc,Ac,1.082456218022788
0.5,0.89,Cc,both,1.087597927594934
0.5,0.89,Cc,Cm,0.9952975261231477
0.5,0.89,Cc,Ac,1.0604258202585815
0.5,0.89,Cc,both,1.0596882448949991
0.5,0.89,Cc,Cm,0.9846050717042688
0.5,0.89,Cc,Ac,1.0490425678920812
0.5,0.89,Cc,both,1.041451775180146
0.5,0.89,Cc,Cm,0.9999292606948477
0.5,0.89,Cc,Ac,1.0846423106788599
0.5,0.89,Cc,both,1.0886328843611763
0.5,0.89,Cc,Cm,0.9770578985703223
0.5,0.89,Cc,Ac,1.03628164315654
0.5,0.89,Cc,both,1.0165320628065784
0.5,0.89,Cc,Cm,0.9963414487789437
0.5,0.89,Cc,Ac,1.070802820612591
0.5,0.89,Cc,both,1.0763210988822836
0.5,0.89,Cc,Cm,0.9981943729854559
0.5,0.89,Cc,Ac,1.0736671163372964
0.5,0.89,Cc,both,1.0790152478035164
0.5,0.89,Cc,Cm,0.9854061410520021
0.5,0.89,Cc,Ac,1.040279971754077
0.5,0.89,Cc,both,1.0285000167576777
0.5,0.89,Cc,Cm,0.9742592204884456
0.5,0.89,Cc,Ac,1.0262590811914971
0.5,0.89,Cc,both,1.0085120344480683
0.5,0.89,Cc,Cm,0.9954652919150904
0.5,0.89,Cc,Ac,1.0677327108187202
0.5,0.89,Cc,both,1.0684412787716062
0.5,0.89,Cc,Cm,0.9816639623876403
0.5,0.89,Cc,Ac,1.0928936917790015
0.5,0.89,Cc,both,1.0843417718090442
0.5,0.89,Cc,Cm,0.9694846510757317
0.5,0.89,Cc,Ac,1.0828118621687488
0.5,0.89,Cc,both,1.0603302153578549
0.5,0.89,Cc,Cm,0.9869311517749934
0.5,0.89,Cc,Ac,1.0637816428809481
0.5,0.89,Cc,both,1.056839055766073
0.5,0.89,Cc,Cm,0.9843177308501639
0.5,0.89,Cc,Ac,1.0277269073215771
0.5,0.89,Cc,both,1.0174180146979614
0.5,0.89,Cc,Cm,0.980127073830611
0.5,0.89,Cc,Ac,1.0517842181805077
0.5,0.89,Cc,both,1.0379669548627295
0.5,0.89,Cc,Cm,1.011714870079373
0.5,0.89,Cc,Ac,1.105054784930663
0.5,0.89,Cc,both,1.124164242616333
0.5,0.89,Cc,Cm,0.973173030525302
0.5,0.89,Cc,Ac,1.0253788537471715
0.5,0.89,Cc,both,1.0106838202350286
0.5,0.89,Cc,Cm,0.9677599124370695
0.5,0.89,Cc,Ac,1.0493315372596146
0.5,0.89,Cc,both,1.024547122674842
0.5,0.89,Cc,Cm,0.9695388028195602
0.5,0.89,Cc,Ac,1.0426124177861174
0.5,0.89,Cc,both,1.016246440992698
0.5,0.89,Cc,Cm,0.9868596061042675
0.5,0.89,Cc,Ac,1.0791553900903752
0.5,0.89,Cc,both,1.0725902113598103
0.5,0.89,Cc,Cm,0.9572955494504184
0.5,0.89,Cc,Ac,1.062436624406641
0.5,0.89,Cc,both,1.0288280169904886
0.5,0.89,Cc,Cm,0.9995567687983373
0.5,0.89,Cc,Ac,1.062811316584788
0.5,0.89,Cc,both,1.0652672848202196
0.5,0.89,Cc,Cm,0.9912292542135712
0.5,0.89,Cc,Ac,1.0506415371857836
0.5,0.89,Cc,both,1.0523426831476097
0.5,0.89,Cc,Cm,0.9833507481979417
0.5,0.89,Cc,Ac,1.097268515579019
0.5,0.89,Cc,both,1.0898117436159163
0.5,0.89,Cc,Cm,0.9646749740401965
0.5,0.89,Cc,Ac,1.0180558202960963
0.5,0.89,Cc,both,0.9873232355886373
0.5,0.89,Cc,Cm,0.9750183579491504
0.5,0.89,Cc,Ac,1.0237361637497695
0.5,0.89,Cc,both,1.0112261894623602
0.5,0.89,Cc,Cm,0.9902339228067497
0.5,0.89,Cc,Ac,1.0554656124664499
0.5,0.89,Cc,both,1.0486996290200934
0.5,0.89,Cc,Cm,0.9848875960611254
0.5,0.89,Cc,Ac,1.0220305058093462
0.5,0.89,Cc,both,1.0104717651877733
0.5,0.89,Cc,Cm,0.9742682045238632
0.5,0.89,Cc,Ac,1.0405971279511743
0.5,0.89,Cc,both,1.022024364810134
0.5,0.89,Cc,Cm,0.9699321332056499
0.5,0.89,Cc,Ac,1.031752288883207
0.5,0.89,Cc,both,1.0100067919149387
0.5,0.89,Cc,Cm,0.985885099145995
0.5,0.89,Cc,Ac,1.0806611368624706
0.5,0.89,Cc,both,1.0730204838094894
0.5,0.89,Cc,Cm,0.9884308363900071
0.5,0.89,Cc,Ac,1.0661945097437373
0.5,0.89,Cc,both,1.062048096854454
0.5,0.89,Cc,Cm,1.0023288206278131
0.5,0.89,Cc,Ac,1.0698653278944341
0.5,0.89,Cc,both,1.0771337198531612
0.5,0.89,Cc,Cm,0.9885537708220509
0.5,0.89,Cc,Ac,1.0366960342933065
0.5,0.89,Cc,both,1.0288750574402064
0.5,0.89,Cc,Cm,0.9936925470341061
0.5,0.89,Cc,Ac,1.0493035884835833
0.5,0.89,Cc,both,1.0461204700748055
0.5,0.89,Cc,Cm,0.9948923966506795
0.5,0.89,Cc,Ac,1.0381554367055568
0.5,0.89,Cc,both,1.0361251271242113
0.5,0.89,Cc,Cm,0.9864995283578687
0.5,0.89,Cc,Ac,1.0969886242134539
0.5,0.89,Cc,both,1.0892057777336739
0.5,0.89,Cc,Cm,0.9929216725888208
0.5,0.89,Cc,Ac,1.0659777360192206
0.5,0.89,Cc,both,1.0659406500724524
0.5,0.89,Cc,Cm,0.9917024763065351
0.5,0.89,Cc,Ac,1.0772583245135101
0.5,0.89,Cc,both,1.0743040366992285
0.5,0.89,Cc,Cm,0.9854199551315984
0.5,0.89,Cc,Ac,1.0537708308200804
0.5,0.89,Cc,both,1.0512168286923234
0.5,0.89,Cc,Cm,0.9775638933825439
0.5,0.89,Cc,Ac,1.05568127932371
0.5,0.89,Cc,both,1.0411918302610774
0.5,0.89,Cc,Cm,0.9703621767617125
0.5,0.89,Cc,Ac,1.0447712386759112
0.5,0.89,Cc,both,1.0246968074564562
0.5,0.89,Cc,Cm,0.9878822862547656
0.5,0.89,Cc,Ac,1.01894337736276
0.5,0.89,Cc,both,1.0147871425516342
0.5,0.89,Cc,Cm,1.0013474271687965
0.5,0.89,Cc,Ac,1.0770243160496253
0.5,0.89,Cc,both,1.0810147731385447
0.5,0.89,Cc,Cm,0.9548039086013912
0.5,0.89,Cc,Ac,1.0212146174685608
0.5,0.89,Cc,both,0.9797339882405104
0.5,0.89,Cc,Cm,0.99498315959109
0.5,0.89,Cc,Ac,1.0015308688948728
0.5,0.89,Cc,both,1.0025839586827077
0.5,0.89,Cc,Cm,0.9805245279766233
0.5,0.89,Cc,Ac,1.0713595281592532
0.5,0.89,Cc,both,1.0616500308483758
0.5,0.89,Cc,Cm,0.9801879847767533
0.5,0.89,Cc,Ac,1.039642345358034
0.5,0.89,Cc,both,1.0249800017061552
0.5,0.89,Cc,Cm,0.9816454283912135
0.5,0.89,Cc,Ac,1.0537049494295456
0.5,0.89,Cc,both,1.0380837199307245
0.5,0.89,Cc,Cm,0.9856173480725934
0.5,0.89,Cc,Ac,1.0558880417737093
0.5,0.89,Cc,both,1.0466739011543216
0.5,0.89,Cc,Cm,0.9942129175625303
0.5,0.89,Cc,Ac,1.0281114190212315
0.5,0.89,Cc,both,1.0250387834018695
0.5,0.89,Cc,Cm,0.9701575391494589
0.5,0.89,Cc,Ac,1.0296357122248232
0.5,0.89,Cc,both,1.0061479940327582
0.5,0.89,Cc,Cm,0.9696052498956313
0.5,0.89,Cc,Ac,1.0335267179124643
0.5,0.89,Cc,both,1.0079137058985381
0.5,0.89,Cc,Cm,1.00190464264565
0.5,0.89,Cc,Ac,1.1263187363076579
0.5,0.89,Cc,both,1.139502432951192
0.5,0.89,Cc,Cm,0.9835603897229319
0.5,0.89,Cc,Ac,1.0487383025806818
0.5,0.89,Cc,both,1.039576273341583
0.5,0.89,Cc,Cm,0.9938332019638665
0.5,0.89,Cc,Ac,1.0413243037879296
0.5,0.89,Cc,both,1.0387121472305638
0.5,0.89,Cc,Cm,1.0012873664080264
0.5,0.89,Cc,Ac,1.0715381510329844
0.5,0.89,Cc,both,1.078985028006689
0.5,0.89,Cc,Cm,0.9675170616128173
0.5,0.89,Cc,Ac,1.0313438729891136
0.5,0.89,Cc,both,1.0030102422245906
0.5,0.89,Cc,Cm,0.9903334426037421
0.5,0.89,Cc,Ac,1.0747606936417573
0.5,0.89,Cc,both,1.0748093588494612
0.5,0.89,Cc,Cm,0.9943606353759651
0.5,0.89,Cc,Ac,1.0889253879120295
0.5,0.89,Cc,both,1.087887952724019
0.5,0.89,Cc,Cm,0.9839771457555974
0.5,0.89,Cc,Ac,1.0579203031791242
0.5,0.89,Cc,both,1.0482495961389453
0.5,0.89,Cc,Cm,0.9786711342810681
0.5,0.89,Cc,Ac,1.0584527384895381
0.5,0.89,Cc,both,1.0446089113018242
0.5,0.89,Cc,Cm,0.9950106927523654
0.5,0.89,Cc,Ac,1.04952725280624
0.5,0.89,Cc,both,1.0484224845408265
0.5,0.89,Cc,Cm,0.9881464381521852
0.5,0.89,Cc,Ac,1.031129174947678
0.5,0.89,Cc,both,1.0272235486121852
0.5,0.89,Cc,Cm,0.9967439652394949
0.5,0.89,Cc,Ac,1.0279759650660807
0.5,0.89,Cc,both,1.0342131770648466
0.5,0.89,Cc,Cm,0.9862527276143308
0.5,0.89,Cc,Ac,1.0325044285342566
0.5,0.89,Cc,both,1.0254328506987826
0.5,0.89,Cc,Cm,0.9909109896141572
0.5,0.89,Cc,Ac,1.0938020691083714
0.5,0.89,Cc,both,1.1001304258633926
0.5,0.89,Cc,Cm,0.9946394439984609
0.5,0.89,Cc,Ac,1.0642951842588781
0.5,0.89,Cc,both,1.0613671638355453
0.5,0.89,Cc,Cm,0.9922788027147348
0.5,0.89,Cc,Ac,1.0561094823629094
0.5,0.89,Cc,both,1.055188405646503
0.5,0.89,Cc,Cm,1.0030007207674523
0.5,0.89,Cc,Ac,1.0863087841539223
0.5,0.89,Cc,both,1.0927106640501
0.5,0.89,Cc,Cm,0.9875658791080801
0.5,0.89,Cc,Ac,1.0709575046936306
0.5,0.89,Cc,both,1.0633941698744822
0.5,0.89,Cc,Cm,0.9903258454307206
0.5,0.89,Cc,Ac,1.054161286108341
0.5,0.89,Cc,both,1.0502291483327484
0.5,0.89,Cc,Cm,0.9864431191874217
0.5,0.89,Cc,Ac,1.0690498879731625
0.5,0.89,Cc,both,1.0592292960200307
0.5,0.89,Cc,Cm,0.98100363290946
0.5,0.89,Cc,Ac,1.0667389529786229
0.5,0.89,Cc,both,1.0566146089390431
0.5,0.89,Cc,Cm,0.9883359530110981
0.5,0.89,Cc,Ac,1.0204098219911468
0.5,0.89,Cc,both,1.015088167874575
0.5,0.89,Cc,Cm,0.9917383706488901
0.5,0.89,Cc,Ac,1.0118867172996182
0.5,0.89,Cc,both,1.012443476004563
0.5,0.89,Cc,Cm,0.9875704694274956
0.5,0.89,Cc,Ac,1.0635032025936362
0.5,0.89,Cc,both,1.0557160021095393
0.5,0.89,Cc,Cm,0.9808138533847152
0.5,0.89,Cc,Ac,1.042325544284675
0.5,0.89,Cc,both,1.026858172487055
0.5,0.89,Cc,Cm,0.9895718035338813
0.5,0.89,Cc,Ac,1.0617354558423409
0.5,0.89,Cc,both,1.0588647465622296
0.5,0.89,Cc,Cm,0.9734541347284766
0.5,0.89,Cc,Ac,1.03301291285629
0.5,0.89,Cc,both,1.0153796292527335
0.5,0.89,Cc,Cm,0.9843685607930914
0.5,0.89,Cc,Ac,1.038480888204005
0.5,0.89,Cc,both,1.024850475780728
0.5,0.89,Cc,Cm,1.0032119029110225
0.5,0.89,Cc,Ac,1.0641825643771796
0.5,0.89,Cc,both,1.0712777015401171
0.5,0.99,Cc,Cm,0.9991197836986093
0.5,0.99,Cc,Ac,0.9981458670133034
0.5,0.99,Cc,both,0.9980139766276503
0.5,0.99,Cc,Cm,0.9976462410045083
0.5,0.99,Cc,Ac,1.0158664209587784
0.5,0.99,Cc,both,1.0143547833799011
0.5,0.99,Cc,Cm,1.0063953224264117
0.5,0.99,Cc,Ac,1.0078553311805811
0.5,0.99,Cc,both,1.0146249954677273
0.5,0.99,Cc,Cm,1.0004395157688564
0.5,0.99,Cc,Ac,1.0020408380904848
0.5,0.99,Cc,both,1.0034551307568473
0.5,0.99,Cc,Cm,0.9982081976987733
0.5,0.99,Cc,Ac,1.015123491748312
0.5,0.99,Cc,both,1.0137834161532442
0.5,0.99,Cc,Cm,0.9982853770748225
0.5,0.99,Cc,Ac,1.0028266378569943
0.5,0.99,Cc,both,1.0016507269451307
0.5,0.99,Cc,Cm,0.9986636446763717
0.5,0.99,Cc,Ac,0.9979319038729769
0.5,0.99,Cc,both,0.9970256457808374
0.5,0.99,Cc,Cm,1.0041882983445396
0.5,0.99,Cc,Ac,1.0085880873861879
0.5,0.99,Cc,both,1.014068472943237
0.5,0.99,Cc,Cm,0.9958797484772168
0.5,0.99,Cc,Ac,1.004755107153279
0.5,0.99,Cc,both,1.0018783447256392
0.5,0.99,Cc,Cm,0.9968280582477881
0.5,0.99,Cc,Ac,1.009580670496181
0.5,0.99,Cc,both,1.007153371147603
0.5,0.99,Cc,Cm,0.9976705057153865
0.5,0.99,Cc,Ac,1.0051067765896642
0.5,0.99,Cc,both,1.003400030888413
0.5,0.99,Cc,Cm,0.9981323109048257
0.5,0.99,Cc,Ac,1.0055146659064509
0.5,0.99,Cc,both,1.0039516004689775
0.5,0.99,Cc,Cm,1.0014248242723351
0.5,0.99,Cc,Ac,1.0079765581518358
0.5,0.99,Cc,both,1.009924027856761
0.5,0.99,Cc,Cm,0.9971624429814547
0.5,0.99,Cc,Ac,1.0047588951978346
0.5,0.99,Cc,both,1.0024650983408645
0.5,0.99,Cc,Cm,1.0081115562260472
0.5,0.99,Cc,Ac,1.0159616270635792
0.5,0.99,Cc,both,1.0246836182051033
0.5,0.99,Cc,Cm,1.0019821466411873
0.5,0.99,Cc,Ac,1.0070092613163892
0.5,0.99,Cc,both,1.0098789207557077
0.5,0.99,Cc,Cm,0.9971553813445667
0.5,0.99,Cc,Ac,0.9963070628999051
0.5,0.99,Cc,both,0.9949478249448221
0.5,0.99,Cc,Cm,0.9929403735884202
0.5,0.99,Cc,Ac,1.0031811984087835
0.5,0.99,Cc,both,0.9966980161443468
0.5,0.99,Cc,Cm,1.0009474450084992
0.5,0.99,Cc,Ac,1.0100957495718887
0.5,0.99,Cc,both,1.012043271137607
0.5,0.99,Cc,Cm,1.0025195447447808
0.5,0.99,Cc,Ac,1.003849791046286
0.5,0.99,Cc,both,1.0069250559909526
0.5,0.99,Cc,Cm,0.9947903954547086
0.5,0.99,Cc,Ac,1.0033812909997468
0.5,0.99,Cc,both,0.9990074240076467
0.5,0.99,Cc,Cm,0.9964658283445702
0.5,0.99,Cc,Ac,0.9997114032597563
0.5,0.99,Cc,both,0.9970218817053771
0.5,0.99,Cc,Cm,0.9957331318106986
0.5,0.99,Cc,Ac,1.001159375119054
0.5,0.99,Cc,both,0.99778029698122
0.5,0.99,Cc,Cm,0.9997195242269731
0.5,0.99,Cc,Ac,1.0147413409803268
0.5,0.99,Cc,both,1.014912904885631
0.5,0.99,Cc,Cm,0.9992313431909002
0.5,0.99,Cc,Ac,1.0091586238759893
0.5,0.99,Cc,both,1.0087511782828633
0.5,0.99,Cc,Cm,0.9977215987342586
0.5,0.99,Cc,Ac,1.0077645398562107
0.5,0.99,Cc,both,1.005856148259439
0.5,0.99,Cc,Cm,0.9969188948729942
0.5,0.99,Cc,Ac,0.9986448263682572
0.5,0.99,Cc,both,0.996254563233432
0.5,0.99,Cc,Cm,0.991190325997778
0.5,0.99,Cc,Ac,1.0009015692731862
0.5,0.99,Cc,both,0.9931607293485848
0.5,0.99,Cc,Cm,0.9950616607354307
0.5,0.99,Cc,Ac,1.0135977801182883
0.5,0.99,Cc,both,1.0092027852199046
0.5,0.99,Cc,Cm,0.9980876394159124
0.5,0.99,Cc,Ac,1.0054480649374364
0.5,0.99,Cc,both,1.0043056138728503
0.5,0.99,Cc,Cm,0.9951035814097661
0.5,0.99,Cc,Ac,0.9950628804260913
0.5,0.99,Cc,both,0.9907168540534688
0.5,0.99,Cc,Cm,1.0037955719602565
0.5,0.99,Cc,Ac,1.0135854281133305
0.5,0.99,Cc,both,1.018479383235552
0.5,0.99,Cc,Cm,1.0051203159611788
0.5,0.99,Cc,Ac,1.0150701784557077
0.5,0.99,Cc,both,1.0209756872344227
0.5,0.99,Cc,Cm,1.0040452437970693
0.5,0.99,Cc,Ac,1.0073509747385514
0.5,0.99,Cc,both,1.0119631713507216
0.5,0.99,Cc,Cm,1.0056902360223092
0.5,0.99,Cc,Ac,0.9995907959408703
0.5,0.99,Cc,both,1.0058849064871147
0.5,0.99,Cc,Cm,1.0044404482258438
0.5,0.99,Cc,Ac,1.007485779788655
0.5,0.99,Cc,both,1.013020895273991
0.5,0.99,Cc,Cm,0.9971200345147183
0.5,0.99,Cc,Ac,1.0195799767100573
0.5,0.99,Cc,both,1.017908635990778
0.5,0.99,Cc,Cm,0.999642904931357
0.5,0.99,Cc,Ac,1.0102103587360314
0.5,0.99,Cc,both,1.0110910512678175
0.5,0.99,Cc,Cm,0.9985334992120267
0.5,0.99,Cc,Ac,1.0073294547338894
0.5,0.99,Cc,both,1.006462148754153
0.5,0.99,Cc,Cm,0.9965079514045887
0.5,0.99,Cc,Ac,1.0002803972293055
0.5,0.99,Cc,both,0.9972150193564036
0.5,0.99,Cc,Cm,1.0052938834764285
0.5,0.99,Cc,Ac,1.0029110907786105
0.5,0.99,Cc,both,1.008733943379975
0.5,0.99,Cc,Cm,1.001154659465625
0.5,0.99,Cc,Ac,1.0055675461140847
0.5,0.99,Cc,both,1.0073930139078269
0.5,0.99,Cc,Cm,0.9978796371747127
0.5,0.99,Cc,Ac,1.022091282448711
0.5,0.99,Cc,both,1.0217187925601137
0.5,0.99,Cc,Cm,0.9999802433450551
0.5,0.99,Cc,Ac,1.0020976495575538
0.5,0.99,Cc,both,1.0023595838130253
0.5,0.99,Cc,Cm,1.000147826059519
0.5,0.99,Cc,Ac,1.0002560199887875
0.5,0.99,Cc,both,1.0012659244009392
0.5,0.99,Cc,Cm,0.993289293957691
0.5,0.99,Cc,Ac,1.0028692531068313
0.5,0.99,Cc,both,0.9964918251207736
0.5,0.99,Cc,Cm,1.0017731063751398
0.5,0.99,Cc,Ac,1.0061357788563396
0.5,0.99,Cc,both,1.0084737761729063
0.5,0.99,Cc,Cm,0.9938371075276785
0.5,0.99,Cc,Ac,1.0054001113296311
0.5,0.99,Cc,both,0.9996166420643305
0.5,0.99,Cc,Cm,1.0009414298797514
0.5,0.99,Cc,Ac,0.996818242213443
0.5,0.99,Cc,both,0.9987074982234454
0.5,0.99,Cc,Cm,1.0021780772710458
0.5,0.99,Cc,Ac,1.0010969429214902
0.5,0.99,Cc,both,1.003901682586961
0.5,0.99,Cc,Cm,0.9995728728171969
0.5,0.99,Cc,Ac,1.0123942686002352
0.5,0.99,Cc,both,1.0127290443989339
0.5,0.99,Cc,Cm,0.9934672337396877
0.5,0.99,Cc,Ac,0.9995053035397772
0.5,0.99,Cc,both,0.9936499014853863
0.5,0.99,Cc,Cm,1.001638752760301
0.5,0.99,Cc,Ac,0.9985808520989288
0.5,0.99,Cc,both,1.000814879233552
0.5,0.99,Cc,Cm,0.9974994498662896
0.5,0.99,Cc,Ac,1.0025402642762733
0.5,0.99,Cc,both,1.0004266898213094
0.5,0.99,Cc,Cm,1.000368583232804
0.5,0.99,Cc,Ac,1.0159114758001397
0.5,0.99,Cc,both,1.0171927431770662
0.5,0.99,Cc,Cm,1.0024946185412227
0.5,0.99,Cc,Ac,0.994944576009541
0.5,0.99,Cc,both,0.9992065532788174
0.5,0.99,Cc,Cm,1.0087709555956272
0.5,0.99,Cc,Ac,1.0224551386499892
0.5,0.99,Cc,both,1.0317847745433848
0.5,0.99,Cc,Cm,0.9974402161130147
0.5,0.99,Cc,Ac,1.0065002545525634
0.5,0.99,Cc,both,1.0048404702202112
0.5,0.99,Cc,Cm,0.998842093922304
0.5,0.99,Cc,Ac,1.0120206036412378
0.5,0.99,Cc,both,1.0114198495107627
0.5,0.99,Cc,Cm,1.0027623987548688
0.5,0.99,Cc,Ac,0.99940648020931
0.5,0.99,Cc,both,1.0028868551477281
0.5,0.99,Cc,Cm,0.9976076144811736
0.5,0.99,Cc,Ac,1.0054194681493576
0.5,0.99,Cc,both,1.00360449486829
0.5,0.99,Cc,Cm,0.9987075620662733
0.5,0.99,Cc,Ac,1.0149582002753823
0.5,0.99,Cc,both,1.0150812784827459
0.5,0.99,Cc,Cm,0.9959315771228522
0.5,0.99,Cc,Ac,1.0016730953780906
0.5,0.99,Cc,both,0.998190278560153
0.5,0.99,Cc,Cm,0.9979487262123218
0.5,0.99,Cc,Ac,1.0061874168173779
0.5,0.99,Cc,both,1.0047179505522439
0.5,0.99,Cc,Cm,1.0044471391346752
0.5,0.99,Cc,Ac,1.0134285600610442
0.5,0.99,Cc,both,1.0193895586634465
0.5,0.99,Cc,Cm,0.9933363001768364
0.5,0.99,Cc,Ac,0.9934408980771593
0.5,0.99,Cc,both,0.9876200704014582
0.5,0.99,Cc,Cm,0.9995295638040107
0.5,0.99,Cc,Ac,0.9978977269292478
0.5,0.99,Cc,both,0.9980356457839257
0.5,0.99,Cc,Cm,1.0062043563712528
0.5,0.99,Cc,Ac,1.0185067656417552
0.5,0.99,Cc,both,1.0253004122447549
0.5,0.99,Cc,Cm,0.9973371088259108
0.5,0.99,Cc,Ac,1.0026516690631397
0.5,0.99,Cc,both,1.000905321702566
0.5,0.99,Cc,Cm,1.0016381716164369
0.5,0.99,Cc,Ac,1.0102389700138814
0.5,0.99,Cc,both,1.0122756828975585
0.5,0.99,Cc,Cm,0.9915689638008163
0.5,0.99,Cc,Ac,0.9985826389855942
0.5,0.99,Cc,both,0.9914908311108424
0.5,0.99,Cc,Cm,0.9963279342696819
0.5,0.99,Cc,Ac,0.9971723578009698
0.5,0.99,Cc,both,0.9942858049103145
0.5,0.99,Cc,Cm,0.9959067677860409
0.5,0.99,Cc,Ac,1.0145214536168365
0.5,0.99,Cc,both,1.011352817337965
0.5,0.99,Cc,Cm,0.9926352809852534
0.5,0.99,Cc,Ac,1.0008314707550678
0.5,0.99,Cc,both,0.9938252277589502
0.5,0.99,Cc,Cm,0.9942267781707461
0.5,0.99,Cc,Ac,1.005536862896421
0.5,0.99,Cc,both,1.0001276505963421
0.5,0.99,Cc,Cm,0.9892094166506082
0.5,0.99,Cc,Ac,1.0038717117689515
0.5,0.99,Cc,both,0.9937663286068071
0.5,0.99,Cc,Cm,1.0031130324860662
0.5,0.99,Cc,Ac,1.0098734864452303
0.5,0.99,Cc,both,1.0135091941377268
0.5,0.99,Cc,Cm,0.9924678492427771
0.5,0.99,Cc,Ac,1.0138271587485244
0.5,0.99,Cc,both,1.007111775213898
0.5,0.99,Cc,Cm,0.998069289902623
0.5,0.99,Cc,Ac,0.9975600477119596
0.5,0.99,Cc,both,0.9964806970494141
0.5,0.99,Cc,Cm,1.0047976617739398
0.5,0.99,Cc,Ac,1.017720941870632
0.5,0.99,Cc,both,1.023798477485855
0.5,0.99,Cc,Cm,0.9912258174656011
0.5,0.99,Cc,Ac,0.9903316601541774
0.5,0.99,Cc,both,0.9826959224048145
0.5,0.99,Cc,Cm,0.9999705547216041
0.5,0.99,Cc,Ac,0.9999380864707138
0.5,0.99,Cc,both,1.0003989061633176
0.5,0.99,Cc,Cm,0.9986843032247197
0.5,0.99,Cc,Ac,1.0020801207435437
0.5,0.99,Cc,both,1.0013731722734913
0.5,0.99,Cc,Cm,1.0065960269734884
0.5,0.99,Cc,Ac,1.0061944981024742
0.5,0.99,Cc,both,1.0131405857000637
0.5,0.99,Cc,Cm,1.0003075805877946
0.5,0.99,Cc,Ac,1.0032169865405116
0.5,0.99,Cc,both,1.0042229025008371
0.5,0.99,Cc,Cm,1.002502584125152
0.5,0.99,Cc,Ac,1.0244000775300368
0.5,0.99,Cc,both,1.027903085806499
0.5,0.99,Cc,Cm,0.9983125201029789
0.5,0.99,Cc,Ac,1.014319492500249
0.5,0.99,Cc,both,1.0135197362901662
0.5,0.99,Cc,Cm,0.9922000926475325
0.5,0.99,Cc,Ac,1.0072590249280846
0.5,0.99,Cc,both,1.0011209991704442
0.5,0.99,Cc,Cm,0.999423454353461
0.5,0.99,Cc,Ac,1.00120613609967
0.5,0.99,Cc,both,1.00163229879662
0.5,0.99,Cc,Cm,0.9922159076527016
0.5,0.99,Cc,Ac,0.9961075729949374
0.5,0.99,Cc,both,0.9887207020074457
0.5,0.99,Cc,Cm,1.0053555719862943
0.5,0.99,Cc,Ac,1.0105968919046986
0.5,0.99,Cc,both,1.016962840075871
0.5,0.99,Cc,Cm,0.9926287930546601
0.5,0.99,Cc,Ac,1.0012935206973024
0.5,0.99,Cc,both,0.9948914001855935
0.5,0.99,Cc,Cm,0.9965257199184564
0.5,0.99,Cc,Ac,1.009654837254147
0.5,0.99,Cc,both,1.006770093192417
0.5,0.99,Cc,Cm,0.9988137982757687
0.5,0.99,Cc,Ac,1.0110559536841555
0.5,0.99,Cc,both,1.010392309770607
0.5,0.99,Cc,Cm,0.9999514994553919
0.5,0.99,Cc,Ac,1.0118233995549726
0.5,0.99,Cc,both,1.0128015441387914
0.5,0.99,Cc,Cm,1.0021735028750713
0.5,0.99,Cc,Ac,1.0006572654480195
0.5,0.99,Cc,both,1.0030624125788057
0.5,0.99,Cc,Cm,1.0040532696136053
